mastery,difficulty,correct
0.405784,2,1
0.685009,3,1
0.666735,2,1
0.605368,3,1
0.157833,1,1
0.285915,2,1
0.377862,1,1
0.824418,3,1
0.682223,2,1
0.644934,1,1
0.672137,1,1
0.503202,3,0
0.039632,3,0
0.201121,2,0
0.140302,1,1
0.063997,2,0
0.319477,3,0
0.787730,1,1
0.115132,2,0
0.111423,1,0
0.124264,1,1
0.269822,1,0
0.202207,1,1
0.013961,1,0
0.276502,2,1
0.996294,2,1
0.336486,1,1
0.211259,3,0
0.495714,1,1
0.229368,2,1
0.559645,2,1
0.400656,2,0
0.896841,3,1
0.927919,1,1
0.713061,2,1
0.215694,2,0
0.473899,1,1
0.305423,1,1
0.798277,3,1
0.029174,3,0
0.662492,3,0
0.323227,2,0
0.481005,3,0
0.322995,2,0
0.364790,3,0
0.674363,2,1
0.595494,1,1
0.244089,3,0
0.043638,1,0
0.856022,1,1
0.492307,3,0
0.618730,2,1
0.488499,2,1
0.618940,3,1
0.626972,1,1
0.015041,3,0
0.533259,1,1
0.502108,1,1
0.095818,2,0
0.745882,3,1
0.235859,1,0
0.054525,1,0
0.803159,2,1
0.865132,3,1
0.240695,2,0
0.687546,1,1
0.004951,2,0
0.721150,3,1
0.464820,1,1
0.792483,1,1
0.393034,2,1
0.351076,2,1
0.840785,2,1
0.038647,2,0
0.187165,2,0
0.412129,3,0
0.596338,1,1
0.005113,3,0
0.575148,1,1
0.378493,2,0
0.630002,3,0
0.906974,1,1
0.440872,3,0
0.554579,3,0
0.462790,1,1
0.118522,1,0
0.793113,2,1
0.885196,3,1
0.811467,2,1
0.947597,1,1
0.468029,3,0
0.652322,3,1
0.168342,2,0
0.976808,1,1
0.580554,2,1
0.261663,2,0
0.805374,2,1
0.586491,2,0
0.949675,1,1
0.769977,3,1
0.877265,2,1
0.546650,2,1
0.517308,3,0
0.757326,1,1
0.105014,2,0
0.054032,1,0
0.983702,3,1
0.916296,3,1
0.955661,1,1
0.062364,2,0
0.269301,2,0
0.901542,3,1
0.089480,3,0
0.451435,1,1
0.341291,1,1
0.879850,3,1
0.518076,1,1
0.290374,3,0
0.524301,1,0
0.112446,3,0
0.731203,3,1
0.618338,1,1
0.600709,3,1
0.437844,3,0
0.294244,3,0
0.065381,3,0
0.947033,3,1
0.416554,2,1
0.495922,3,0
0.375767,1,0
0.987877,1,1
0.796172,3,1
0.095760,2,0
0.608175,1,1
0.484635,1,1
0.793352,1,1
0.997316,2,1
0.744307,2,1
0.864929,2,1
0.502636,1,1
0.373598,3,0
0.643280,2,1
0.749418,1,1
0.227534,3,0
0.503387,2,1
0.113791,2,0
0.216353,2,0
0.881859,1,1
0.144732,1,1
0.811348,3,0
0.372596,3,0
0.663521,1,1
0.910326,1,1
0.780899,3,1
0.825941,2,1
0.261149,2,0
0.361675,2,1
0.732792,2,1
0.777235,3,1
0.790052,3,1
0.740108,3,1
0.231623,3,0
0.289087,1,1
0.942041,3,1
0.553860,3,0
0.754450,1,1
0.599196,2,1
0.924502,1,1
0.868782,2,1
0.261375,3,0
0.884709,2,1
0.300039,2,0
0.440980,2,0
0.851234,1,1
0.324019,3,0
0.290772,3,0
0.668657,1,1
0.999676,2,1
0.131057,1,1
0.701061,3,1
0.526955,1,1
0.410617,1,1
0.749859,1,1
0.554836,2,1
0.797811,2,1
0.743854,3,1
0.985119,1,1
0.810866,2,1
0.066800,2,0
0.779579,2,1
0.649703,2,1
0.089790,2,0
0.605489,2,1
0.750804,1,1
0.197195,3,0
0.434912,3,1
0.542486,1,1
0.413153,3,0
0.876005,1,1
0.168903,3,0
0.771556,2,0
0.778091,3,1
0.448030,3,1
0.539478,1,1
0.153562,2,0
0.195158,3,0
0.531665,2,1
0.224681,3,0
0.806465,3,1
0.616218,3,0
0.056579,3,0
0.357877,2,0
0.858426,3,1
0.277444,1,1
0.719718,1,1
0.093800,1,1
0.930534,2,1
0.449346,3,0
0.491566,3,0
0.569830,1,1
0.363432,2,1
0.725285,1,1
0.014584,2,0
0.162204,2,0
0.188821,3,0
0.635340,3,1
0.890601,2,1
0.063640,3,0
0.852459,2,1
0.819514,2,1
0.076626,2,0
0.143228,1,0
0.350045,2,0
0.114670,1,0
0.758286,1,1
0.504069,2,1
0.410765,2,1
0.724948,3,0
0.292895,2,0
0.871531,3,1
0.653967,3,0
0.346505,2,0
0.539873,2,0
0.259448,1,0
0.984981,1,1
0.435604,3,0
0.896774,1,1
0.978020,1,1
0.535792,3,0
0.729996,2,1
0.572247,2,1
0.091568,2,0
0.952418,2,1
0.456636,3,0
0.894063,1,1
0.655605,1,1
0.105191,2,0
0.417053,3,0
0.195848,1,1
0.169860,2,0
0.715089,2,1
0.030020,3,0
0.966141,3,1
0.449923,1,1
0.489758,3,0
0.299429,3,0
0.085616,2,0
0.588243,2,1
0.344754,1,1
0.624073,3,1
0.555770,1,1
0.216911,3,0
0.461654,2,1
0.308063,3,0
0.239724,2,0
0.769704,2,1
0.011907,2,1
0.268883,2,0
0.531086,3,1
0.476146,1,1
0.940165,1,1
0.843657,1,1
0.751603,3,1
0.514078,1,1
0.428907,1,1
0.036570,2,0
0.821668,1,1
0.430713,2,1
0.320967,3,0
0.606634,1,1
0.754138,1,1
0.523051,2,1
0.149583,3,0
0.921646,3,1
0.112849,3,0
0.969572,2,1
0.442477,1,1
0.946623,1,1
0.914650,2,1
0.406267,3,0
0.800025,1,1
0.089773,2,0
0.082734,2,0
0.355957,1,0
0.609785,2,1
0.009321,2,0
0.515175,2,1
0.975647,2,1
0.858445,3,1
0.232471,2,0
0.528069,2,1
0.171409,1,1
0.263260,1,0
0.923001,3,1
0.997778,1,1
0.242561,1,1
0.212068,1,1
0.383859,1,1
0.445856,1,1
0.089249,3,0
0.147709,2,0
0.424827,3,0
0.235421,2,1
0.844935,3,1
0.751547,1,1
0.536338,2,1
0.432629,2,0
0.830988,3,1
0.165995,3,0
0.887388,2,1
0.049077,1,0
0.923394,3,1
0.138810,1,0
0.812099,3,1
0.018045,2,0
0.815078,3,1
0.584071,3,0
0.019034,1,0
0.774210,1,1
0.101557,3,0
0.539905,1,1
0.332004,1,1
0.759168,1,1
0.853222,3,1
0.464277,1,1
0.757940,3,1
0.916625,2,1
0.689201,3,1
0.321990,1,0
0.463312,2,1
0.229998,3,0
0.458408,2,0
0.245890,3,0
0.807250,1,1
0.609917,2,1
0.633246,3,0
0.110263,1,1
0.001460,1,0
0.789187,3,1
0.542306,1,1
0.931553,3,1
0.537239,1,1
0.214679,2,0
0.698477,3,0
0.700983,1,1
0.065533,1,0
0.693651,3,1
0.212528,3,0
0.254521,1,0
0.031415,1,1
0.627372,2,1
0.731729,2,1
0.230492,2,0
0.792539,1,1
0.762031,2,1
0.409766,3,0
0.068225,1,0
0.280185,2,0
0.165429,3,0
0.958818,2,1
0.817744,3,1
0.078376,1,0
0.513460,3,0
0.266886,1,1
0.032118,1,0
0.322301,1,1
0.127585,3,0
0.222732,1,0
0.326540,3,0
0.408890,1,1
0.468442,3,1
0.520197,3,1
0.370001,2,0
0.498350,3,1
0.417858,2,1
0.964439,2,1
0.067641,3,0
0.585951,3,0
0.193647,2,0
0.375438,2,0
0.546466,3,0
0.759809,2,1
0.977731,2,1
0.493622,1,1
0.256979,2,0
0.791575,2,1
0.221572,2,0
0.507841,2,1
0.846711,1,1
0.403799,2,1
0.556978,2,1
0.119550,1,1
0.055968,1,0
0.986282,2,1
0.178896,1,0
0.335549,1,1
0.504685,2,1
0.374472,3,1
0.097339,2,0
0.196914,1,0
0.493448,3,1
0.438802,1,1
0.798194,2,1
0.311788,3,0
0.940315,2,1
0.282810,3,0
0.331299,1,0
0.949313,2,1
0.840483,2,1
0.316968,1,1
0.395285,1,1
0.842260,1,1
0.086089,2,0
0.294676,1,0
0.531556,2,1
0.828904,1,1
0.564617,3,0
0.489779,1,1
0.962118,1,1
0.116410,1,0
0.780066,1,1
0.127035,3,0
0.732827,1,1
0.543090,1,1
0.264646,3,0
0.543337,2,0
0.879416,1,1
0.472184,3,0
0.006579,2,0
0.056606,1,1
0.632637,1,1
0.677932,3,1
0.401775,3,0
0.242780,3,0
0.715967,2,1
0.304161,1,0
0.074012,3,0
0.409611,3,0
0.539139,2,0
0.965629,1,1
0.592222,2,1
0.208320,2,1
0.832194,2,1
0.291482,2,0
0.959278,2,1
0.325312,2,0
0.909518,1,1
0.878954,2,1
0.863993,1,1
0.039385,1,0
0.849870,1,1
0.721300,1,1
0.334298,3,0
0.490098,3,1
0.639915,1,1
0.943537,3,1
0.780084,2,1
0.428501,1,1
0.645421,2,1
0.185871,1,0
0.423942,2,0
0.791301,1,1
0.606590,1,1
0.783249,3,1
0.509817,2,1
0.380143,1,1
0.742540,2,1
0.093755,1,0
0.978607,3,1
0.948374,2,1
0.880369,1,1
0.884278,3,1
0.511056,3,0
0.497946,2,0
0.820082,2,1
0.283257,1,0
0.849914,3,1
0.200880,1,0
0.879107,1,1
0.541085,3,0
0.843211,3,1
0.493143,2,1
0.608432,2,1
0.926786,1,1
0.418212,1,1
0.220286,2,0
0.090980,3,0
0.589979,1,1
0.611085,3,0
0.620705,3,0
0.037166,2,0
0.027415,3,0
0.895417,1,1
0.695502,1,1
0.113317,1,1
0.074637,1,0
0.161857,2,0
0.806919,3,1
0.723086,1,1
0.638653,1,1
0.640791,1,1
0.858874,2,1
0.333459,2,0
0.322230,2,0
0.425427,2,1
0.989676,2,1
0.554899,2,0
0.546901,3,0
0.809594,1,1
0.178064,3,0
0.405401,2,1
0.641362,3,1
0.988017,1,1
0.154470,3,0
0.452027,2,0
0.905582,2,1
0.725531,2,1
0.613780,3,0
0.257108,2,0
0.187211,3,0
0.374212,1,1
0.255108,3,0
0.808476,1,1
0.720703,1,1
0.835198,1,1
0.171082,2,0
0.309969,1,1
0.768551,1,1
0.163548,3,0
0.145605,3,0
0.383059,3,1
0.186437,2,0
0.078903,3,0
0.312775,1,1
0.875600,3,1
0.056533,2,0
0.566105,3,0
0.563004,2,1
0.530841,3,0
0.505509,2,0
0.017236,3,0
0.047451,2,0
0.511207,2,1
0.968309,2,1
0.407976,1,1
0.472327,1,1
0.982063,1,1
0.779113,2,1
0.770110,1,1
0.504735,2,1
0.897913,2,1
0.581176,3,1
0.656697,3,1
0.787556,2,1
0.406585,2,1
0.953270,2,1
0.988007,3,1
0.587138,3,0
0.222055,1,0
0.774902,2,1
0.322139,2,1
0.577104,1,1
0.086704,3,0
0.807391,2,1
0.959087,1,1
0.094222,1,0
0.731599,2,1
0.860839,1,1
0.109506,3,0
0.246796,2,0
0.391871,3,0
0.836760,3,1
0.493431,1,1
0.136963,3,0
0.256371,2,0
0.467378,1,1
0.039264,3,0
0.630997,2,1
0.025322,1,0
0.780871,1,1
0.733851,3,1
0.865440,2,1
0.157713,2,0
0.602585,3,1
0.781028,1,1
0.515749,3,0
0.130804,2,0
0.098926,3,0
0.605897,2,1
0.497608,2,1
0.929560,3,1
0.833841,2,1
0.723749,3,0
0.982397,3,1
0.694611,3,1
0.092363,1,0
0.077563,1,1
0.815869,1,1
0.360704,3,0
0.924284,1,1
0.118247,2,0
0.198787,1,1
0.773167,3,1
0.847474,1,1
0.867196,1,1
0.099139,1,0
0.381802,1,1
0.646386,3,0
0.918796,1,1
0.239015,3,0
0.600343,2,1
0.143519,3,0
0.747279,2,1
0.127524,3,0
0.999982,2,1
0.092267,2,0
0.685337,3,0
0.777039,2,1
0.257990,2,0
0.254829,2,0
0.596147,3,1
0.630475,1,1
0.720526,3,1
0.580294,2,1
0.174467,1,0
0.924143,3,1
0.166612,2,0
0.565239,2,1
0.920003,3,1
0.912970,2,1
0.167906,3,0
0.238603,3,0
0.601851,2,1
0.337164,3,0
0.730883,1,1
0.522404,2,0
0.266090,2,1
0.411038,3,0
0.691111,3,0
0.785141,1,1
0.369561,3,0
0.104985,1,1
0.353277,2,0
0.630471,3,1
0.759832,2,1
0.879659,3,1
0.961942,3,1
0.529364,2,1
0.880207,3,1
0.262078,1,1
0.559652,3,1
0.539385,2,1
0.768694,3,1
0.773123,2,1
0.285343,1,1
0.885861,3,1
0.891493,2,1
0.948242,3,1
0.457644,1,1
0.987414,2,1
0.784911,2,1
0.653187,1,1
0.432258,1,1
0.842431,2,1
0.764138,3,1
0.585558,2,0
0.997146,2,1
0.249461,2,0
0.641754,1,1
0.321127,1,0
0.457843,2,1
0.338946,3,0
0.334555,3,0
0.376826,2,1
0.056680,2,0
0.039861,2,0
0.724922,3,0
0.310909,3,0
0.021215,2,0
0.081481,2,0
0.195849,3,0
0.048212,1,0
0.946147,1,1
0.568361,2,1
0.394024,1,1
0.532712,3,1
0.112820,3,0
0.701846,3,1
0.969590,2,1
0.130657,1,0
0.152600,2,0
0.628663,2,1
0.151930,1,0
0.126053,3,0
0.670484,2,0
0.618657,1,1
0.217737,2,0
0.823179,2,1
0.105251,1,0
0.332575,3,0
0.738868,3,0
0.613901,2,1
0.600071,2,1
0.686274,2,1
0.646463,2,1
0.874271,1,1
0.568767,2,1
0.401284,3,0
0.766089,3,1
0.259240,1,1
0.759592,3,0
0.279984,1,1
0.480381,2,1
0.739193,2,1
0.627659,2,1
0.085689,2,0
0.446560,2,1
0.811856,1,1
0.996765,1,1
0.466798,2,1
0.085926,1,0
0.366186,3,0
0.489923,2,1
0.073429,2,0
0.864259,3,1
0.538791,1,1
0.416116,3,0
0.397185,1,1
0.028309,3,0
0.518876,1,1
0.475576,2,0
0.345885,1,1
0.658677,1,1
0.411032,3,0
0.571764,3,1
0.885042,1,1
0.363887,3,0
0.397924,3,0
0.865904,2,1
0.358094,1,1
0.439363,3,0
0.800812,3,1
0.591867,1,1
0.933886,1,1
0.470663,3,1
0.479026,3,0
0.042928,1,0
0.197303,2,0
0.539999,3,0
0.187111,1,1
0.453583,3,0
0.283317,1,0
0.020813,3,0
0.475109,1,1
0.646270,3,0
0.338234,3,0
0.776527,3,1
0.146054,2,1
0.091292,2,0
0.934841,3,1
0.921657,2,1
0.406544,2,0
0.419932,2,0
0.851036,2,1
0.530521,1,1
0.117114,2,0
0.114873,3,0
0.131131,3,0
0.780765,3,1
0.601896,2,1
0.299766,2,0
0.162073,2,0
0.123464,3,0
0.741388,1,1
0.885863,2,1
0.531078,2,1
0.772710,3,1
0.283128,2,1
0.585664,1,1
0.438039,2,1
0.087694,1,0
0.487367,1,1
0.846787,3,1
0.051783,3,0
0.477106,1,1
0.873263,1,1
0.790072,1,1
0.493450,2,0
0.171345,3,0
0.848526,3,1
0.153135,3,0
0.276821,3,0
0.124275,3,0
0.459009,2,0
0.629198,2,1
0.827118,2,1
0.461338,2,0
0.970720,3,1
0.595857,2,1
0.604410,2,1
0.175288,3,0
0.190116,1,1
0.576626,3,0
0.720879,1,1
0.204707,2,0
0.484018,2,1
0.356200,1,0
0.438764,1,0
0.222131,1,1
0.140723,3,0
0.320501,1,1
0.868917,1,1
0.805226,3,1
0.101654,1,0
0.087809,1,0
0.492951,3,0
0.277382,3,0
0.823426,2,1
0.486181,3,0
0.852708,2,1
0.108199,2,0
0.970077,2,1
0.767101,3,1
0.731877,2,0
0.940216,3,1
0.470303,1,1
0.148889,2,0
0.496901,1,1
0.815224,1,1
0.859543,3,1
0.488546,3,0
0.732302,2,1
0.246953,3,0
0.230547,3,0
0.586260,2,1
0.421751,2,1
0.161052,1,0
0.761362,3,1
0.532147,3,0
0.520392,3,0
0.189310,2,0
0.241141,1,1
0.692708,3,1
0.851903,1,1
0.177212,2,0
0.812346,2,1
0.788095,2,1
0.814912,2,1
0.581744,1,0
0.351842,1,1
0.771021,1,1
0.479945,2,1
0.221864,1,0
0.402387,1,1
0.457717,3,0
0.505345,2,0
0.897564,2,1
0.411165,1,1
0.284811,3,0
0.962348,1,1
0.241948,2,1
0.011116,3,0
0.849821,1,1
0.954446,1,1
0.682132,3,0
0.407650,1,1
0.543755,1,1
0.832002,2,1
0.885340,2,1
0.102526,3,0
0.867997,2,1
0.617350,1,1
0.032279,1,0
0.108486,3,0
0.045534,1,0
0.948559,2,1
0.426518,3,1
0.715616,2,1
0.001717,1,1
0.793172,2,1
0.482035,2,1
0.923603,1,1
0.520897,3,1
0.788800,1,1
0.629467,3,1
0.520538,2,0
0.948244,3,1
0.495599,2,1
0.892388,2,1
0.036078,1,0
0.657419,1,1
0.911662,1,1
0.899275,1,1
0.485054,2,1
0.472097,3,0
0.810513,2,1
0.335016,1,1
0.937161,3,1
0.250684,2,1
0.074398,1,0
0.771924,3,1
0.404724,1,1
0.355777,1,0
0.320910,1,1
0.980442,2,1
0.571677,3,0
0.991914,2,1
0.343581,2,1
0.413969,2,0
0.211763,2,0
0.430364,3,0
0.062005,3,0
0.000558,3,0
0.453073,1,1
0.746024,2,1
0.437065,3,0
0.518005,1,1
0.445616,3,0
0.526804,3,1
0.775604,2,1
0.803786,3,1
0.838058,3,0
0.212430,3,0
0.457844,2,1
0.831006,1,1
0.941879,2,1
0.542983,1,1
0.493000,3,0
0.764595,1,1
0.991694,3,1
0.425932,1,1
0.165100,1,0
0.834307,3,1
0.710425,3,1
0.145076,3,0
0.323509,2,1
0.553223,1,1
0.731466,3,1
0.780647,2,1
0.155731,3,0
0.216751,2,0
0.744123,2,1
0.116112,2,0
0.498160,3,0
0.545992,2,1
0.339355,1,1
0.796336,3,1
0.055416,3,0
0.777444,1,1
0.646033,1,1
0.507218,2,0
0.872373,3,1
0.202246,2,0
0.800774,1,1
0.187775,2,1
0.990446,3,1
0.032765,3,0
0.553197,1,1
0.168017,1,0
0.407975,1,1
0.147947,1,0
0.193825,3,0
0.060981,3,0
0.008004,2,0
0.719306,1,1
0.453461,3,0
0.045592,2,0
0.938970,2,1
0.665610,1,1
0.264273,3,0
0.438695,3,0
0.489267,1,1
0.569928,2,1
0.857450,2,1
0.589900,3,1
0.978726,1,1
0.726809,1,1
0.988517,1,1
0.550749,3,0
0.678449,3,1
0.737899,1,1
0.754747,2,1
0.024430,2,0
0.127474,1,1
0.227722,1,0
0.271494,2,0
0.905368,1,1
0.722603,3,1
0.143282,2,0
0.426355,3,0
0.243122,1,0
0.829864,2,1
0.917797,3,1
0.164290,3,0
0.416571,1,1
0.952837,2,1
0.657089,1,1
0.868097,3,1
0.357694,3,1
0.209702,2,1
0.691304,2,1
0.137426,1,0
0.839902,2,1
0.754837,1,1
0.304907,2,1
0.498712,1,1
0.799194,3,1
0.934910,2,1
0.352160,3,0
0.789992,1,1
0.194467,3,0
0.903540,1,1
0.686250,3,1
0.152739,2,0
0.739829,1,1
0.724058,1,1
0.742297,1,1
0.344877,2,1
0.739800,3,1
0.826570,3,1
0.347129,1,1
0.207958,3,0
0.887880,1,1
0.620694,2,1
0.460387,3,1
0.879744,2,1
0.136006,3,0
0.810585,3,1
0.490821,1,1
0.042524,2,0
0.972613,3,1
0.778067,2,1
0.214756,2,0
0.923696,2,1
0.935346,2,1
0.800466,2,1
0.127170,3,0
0.186381,2,0
0.754033,1,1
0.913806,1,1
0.215018,2,0
0.460828,3,0
0.154794,1,0
0.478008,1,1
0.642529,1,1
0.018555,3,0
0.642927,1,1
0.639750,3,1
0.455008,3,0
0.895402,2,1
0.134819,2,0
0.051312,2,0
0.495831,2,0
0.533035,3,0
0.266689,2,0
0.961628,2,1
0.253727,1,1
0.270162,2,0
0.810986,1,1
0.922824,3,1
0.536140,1,1
0.019054,3,0
0.355435,2,1
0.223940,3,0
0.511018,3,1
0.682572,2,1
0.392436,1,0
0.537360,1,1
0.759860,2,1
0.246147,3,0
0.195968,1,1
0.805635,1,1
0.037024,1,0
0.150597,3,0
0.012357,1,0
0.555385,1,1
0.600086,2,1
0.531031,1,1
0.414269,2,1
0.529029,3,1
0.193938,3,0
0.826243,3,1
0.980773,1,1
0.540623,3,1
0.374356,2,0
0.791783,1,1
0.193072,3,0
0.320774,3,0
0.939981,3,1
0.186294,3,0
0.112116,1,0
0.546354,3,0
0.587417,1,1
0.597150,2,1
0.164478,1,1
0.721145,3,1
0.242281,2,0
0.948103,1,1
0.227957,1,1
0.017311,3,0
0.567845,3,0
0.202848,2,0
0.628574,3,0
0.229213,2,1
0.428084,3,0
0.179514,1,1
0.428811,2,0
0.136520,1,1
0.337973,3,0
0.198932,2,0
0.816102,1,1
0.729354,1,1
0.166819,1,0
0.082905,3,0
0.025745,3,0
0.226672,2,0
0.480177,2,0
0.399883,2,0
0.971499,2,1
0.792246,3,1
0.078187,1,0
0.158932,1,0
0.026599,1,0
0.138226,1,1
0.529417,3,0
0.076738,1,1
0.059868,1,0
0.118162,3,0
0.669414,2,1
0.019358,2,0
0.969626,3,1
0.380786,2,0
0.336587,2,0
0.474813,1,1
0.517862,2,1
0.420013,1,0
0.486326,1,1
0.339734,1,1
0.322007,3,0
0.027315,1,0
0.671801,3,1
0.617272,1,1
0.668820,3,1
0.941055,1,1
0.473085,2,0
0.881770,3,1
0.443943,1,1
0.477614,2,0
0.632953,3,0
0.215901,3,0
0.217356,2,0
0.509832,2,1
0.068610,2,0
0.236658,1,1
0.793412,1,1
0.463733,1,1
0.026622,1,0
0.060741,3,0
0.919515,2,1
0.956718,2,1
0.641104,1,1
0.184945,3,0
0.368086,1,1
0.305467,1,1
0.785156,3,1
0.537090,2,1
0.779657,2,1
0.360511,3,0
0.869511,1,1
0.429162,1,1
0.417374,1,1
0.489098,2,0
0.591806,1,1
0.894112,3,1
0.457756,1,1
0.930136,2,1
0.393668,2,0
0.324573,2,0
0.295046,1,0
0.021152,1,1
0.849144,3,1
0.079234,1,0
0.334331,1,1
0.250457,2,1
0.744437,1,1
0.932587,1,1
0.816710,1,1
0.319998,3,0
0.455757,1,1
0.247037,1,1
0.923980,1,1
0.118745,1,1
0.951954,2,1
0.813657,1,1
0.711578,3,0
0.773994,2,1
0.339347,1,1
0.295887,3,0
0.381421,3,0
0.181613,3,0
0.746360,1,1
0.475044,3,0
0.885810,3,1
0.878382,2,1
0.155854,3,0
0.218818,2,0
0.410640,3,0
0.118814,1,0
0.689434,3,1
0.737596,2,1
0.721350,1,1
0.470210,3,0
0.843216,3,1
0.605846,1,1
0.993612,1,1
0.815438,2,1
0.722259,2,1
0.123303,2,0
0.832600,1,1
0.305572,1,1
0.418914,2,0
0.462760,2,1
0.331311,1,1
0.108439,3,0
0.199364,3,0
0.803466,2,1
0.652270,2,1
0.942841,3,1
0.821068,3,1
0.402220,2,0
0.786206,2,1
0.576429,2,1
0.286301,2,0
0.975089,2,1
0.928491,3,1
0.112198,3,0
0.839421,3,1
0.077687,3,0
0.928819,3,1
0.624166,3,0
0.166582,2,0
0.817262,1,1
0.515782,1,1
0.059550,1,0
0.798427,1,1
0.788338,2,1
0.482060,2,0
0.731110,1,1
0.040148,2,0
0.318107,2,0
0.673222,1,1
0.230606,1,0
0.450411,2,1
0.931947,2,1
0.826752,1,1
0.557997,1,1
0.576716,3,0
0.887006,2,1
0.863059,1,1
0.088297,1,1
0.465577,2,1
0.190854,2,0
0.083220,1,0
0.292396,3,0
0.610644,1,1
0.794370,3,1
0.912476,2,1
0.422956,1,1
0.422323,3,0
0.153253,2,0
0.194841,3,0
0.102495,2,0
0.975901,2,1
0.127597,1,1
0.756642,3,0
0.317764,3,0
0.537148,3,0
0.872710,2,1
0.936167,3,1
0.240230,2,0
0.911269,3,1
0.252052,2,1
0.804797,3,1
0.015250,3,0
0.535231,2,1
0.725813,2,1
0.838939,3,1
0.841129,2,1
0.298868,1,0
0.853150,3,1
0.323647,3,1
0.233767,2,1
0.001473,2,0
0.235715,2,0
0.118439,3,0
0.674937,2,1
0.144788,3,0
0.585384,3,1
0.126468,2,0
0.704419,2,1
0.285546,2,0
0.308696,3,0
0.640385,1,1
0.938945,1,1
0.991601,2,1
0.357264,2,0
0.946327,1,1
0.612321,3,1
0.906469,3,1
0.027852,2,0
0.033173,1,0
0.074574,2,0
0.804393,1,1
0.137956,1,0
0.176585,1,0
0.585400,2,0
0.957446,3,1
0.567112,1,1
0.732596,3,1
0.187734,2,1
0.914174,1,1
0.055877,1,0
0.282819,2,0
0.453724,3,0
0.226172,1,0
0.663761,3,1
0.678792,2,1
0.211858,1,0
0.008591,2,0
0.074317,3,1
0.000428,3,0
0.905394,2,1
0.621666,1,1
0.138435,1,0
0.092513,3,0
0.817595,2,1
0.811040,2,1
0.927380,3,1
0.159273,1,0
0.522275,1,0
0.121476,1,1
0.795640,3,1
0.412485,3,0
0.695826,1,1
0.030314,1,0
0.777931,1,1
0.229486,1,1
0.842804,3,1
0.185858,2,0
0.790097,1,1
0.134106,3,0
0.663417,2,1
0.779259,3,1
0.386233,1,1
0.244333,1,1
0.344528,2,0
0.296592,2,0
0.633067,1,1
0.044562,3,0
0.041436,2,0
0.287773,3,0
0.276973,1,1
0.177070,3,0
0.716815,2,1
0.023763,1,0
0.924235,1,1
0.757487,2,1
0.402958,3,0
0.858934,3,1
0.618154,2,1
0.570230,2,1
0.313018,3,0
0.663105,3,1
0.139695,1,1
0.524899,1,1
0.116110,1,0
0.445147,2,1
0.616271,3,0
0.155503,3,0
0.222120,1,0
0.813258,3,1
0.255713,3,0
0.095556,2,0
0.330690,2,0
0.935140,2,1
0.693783,2,1
0.575434,3,0
0.840420,2,1
0.660187,3,0
0.811145,1,1
0.657157,1,1
0.864258,2,1
0.624008,3,0
0.264875,2,0
0.041118,1,0
0.105320,1,0
0.512446,3,1
0.971768,2,1
0.759462,1,1
0.775443,1,1
0.663787,3,1
0.903488,2,1
0.735459,3,0
0.258363,3,0
0.499482,1,1
0.404343,1,1
0.165391,2,1
0.222377,2,0
0.285157,2,0
0.173644,3,0
0.217308,3,0
0.916393,1,1
0.343239,3,0
0.827517,3,1
0.064390,3,0
0.981809,2,1
0.764792,3,1
0.906716,2,1
0.525911,2,1
0.634538,1,1
0.360819,2,0
0.432031,2,1
0.750743,1,1
0.049969,2,0
0.036551,1,0
0.874921,1,1
0.110008,1,0
0.721030,3,0
0.199543,3,0
0.366209,2,1
0.293550,3,0
0.490335,1,1
0.826661,3,1
0.875534,1,1
0.222045,3,0
0.337648,1,0
0.836917,3,1
0.089635,2,0
0.116897,3,0
0.479581,3,0
0.790144,2,1
0.335976,1,1
0.069432,1,0
0.967868,3,1
0.938911,3,1
0.651901,3,0
0.681876,2,1
0.933695,2,1
0.643863,3,0
0.788412,2,1
0.463516,1,0
0.228003,1,1
0.832532,3,1
0.684382,3,1
0.289562,1,0
0.623276,2,1
0.816484,3,1
0.270345,3,0
0.768152,3,1
0.072343,2,0
0.624949,3,1
0.998934,2,1
0.866375,2,1
0.875658,3,0
0.680357,3,1
0.461187,1,1
0.677216,1,1
0.321192,2,0
0.552769,1,1
0.539680,3,1
0.543730,2,0
0.411988,1,1
0.352802,1,1
0.330355,3,0
0.224731,3,0
0.438547,2,0
0.117746,3,0
0.901574,2,1
0.069684,2,0
0.837419,1,1
0.241248,3,0
0.853219,1,1
0.720266,3,0
0.920975,1,1
0.870233,1,1
0.701088,3,0
0.151679,2,0
0.549045,1,1
0.339828,1,1
0.885776,1,1
0.872228,1,1
0.314037,3,0
0.671700,2,1
0.338285,1,1
0.678190,2,1
0.613871,2,1
0.510948,1,1
0.878406,1,1
0.246050,3,0
0.797467,3,1
0.689508,1,1
0.281268,2,0
0.421686,2,1
0.069014,1,0
0.597577,2,1
0.887891,2,1
0.117818,3,0
0.131998,3,0
0.474567,1,1
0.281230,1,1
0.276929,3,0
0.638670,2,1
0.410256,2,1
0.844648,2,1
0.428906,2,1
0.615275,3,1
0.397891,1,1
0.256023,2,0
0.471332,3,1
0.720480,2,0
0.952809,2,1
0.042167,2,0
0.531827,2,1
0.635966,3,1
0.085721,1,0
0.829171,1,1
0.275952,1,1
0.874912,2,1
0.552607,1,1
0.152079,2,1
0.739221,2,1
0.157229,1,0
0.720378,1,1
0.808198,1,1
