mastery,trend,attempts_count,at_risk
0.602705,0.270326,10,0
0.864325,-0.172137,12,0
0.389660,0.137508,36,0
0.882187,-0.119734,36,0
0.430239,-0.051756,31,0
0.595338,-0.068004,24,1
0.169924,-0.055177,43,1
0.497199,-0.047469,42,0
0.341493,-0.105656,26,1
0.366505,-0.257427,46,1
0.598184,0.222234,3,0
0.881882,0.014670,32,0
0.825950,0.291881,14,0
0.348963,-0.200449,27,1
0.733842,0.256382,27,0
0.547624,-0.180873,42,1
0.348300,-0.015964,41,1
0.908058,-0.233857,26,1
0.161259,0.284936,33,0
0.805150,-0.251746,7,0
0.212230,-0.052669,12,1
0.892453,-0.192250,24,0
0.721338,-0.292914,10,1
0.464943,0.286870,24,0
0.077320,-0.009699,29,1
0.180167,-0.239191,6,1
0.164959,-0.078612,25,1
0.761556,0.040053,16,0
0.622014,-0.125700,24,0
0.217618,0.299507,14,0
0.367673,-0.263131,9,1
0.309332,0.221432,15,0
0.652491,0.040998,15,0
0.330389,-0.181071,12,1
0.768603,0.100762,3,0
0.694967,0.258829,13,0
0.242605,-0.244469,48,1
0.323828,0.111798,34,0
0.549461,0.264717,5,0
0.907860,0.011846,16,0
0.111483,0.174134,33,1
0.358590,0.261027,47,0
0.599177,-0.193774,23,1
0.324546,-0.274202,48,1
0.289552,0.191610,20,0
0.431947,-0.084684,4,1
0.192613,0.099520,20,1
0.603438,-0.225789,18,1
0.878319,0.185862,47,0
0.910757,-0.189683,24,0
0.471414,0.065823,32,0
0.293445,-0.135116,26,1
0.382397,0.268105,13,0
0.228356,0.135861,32,1
0.598547,0.122870,50,0
0.134717,0.225216,42,0
0.318175,-0.273975,35,1
0.170592,-0.268885,33,1
0.205271,0.277446,16,0
0.671456,0.101259,16,0
0.992740,0.158872,23,0
0.675419,0.039430,34,0
0.244108,0.078854,47,0
0.407658,0.045687,33,1
0.627945,-0.070875,32,1
0.867391,-0.109886,5,0
0.714252,-0.113391,37,1
0.145374,0.141726,27,1
0.603924,-0.277502,34,1
0.197176,-0.029180,29,1
0.374327,0.215629,31,0
0.964821,0.249814,12,0
0.892082,-0.094357,26,0
0.256773,-0.039503,46,0
0.728541,-0.208875,3,1
0.329519,-0.262836,43,1
0.007858,-0.297005,20,1
0.850116,0.016586,30,0
0.822493,0.045684,22,0
0.294160,-0.064484,18,1
0.772093,-0.102180,10,0
0.031487,-0.245570,16,1
0.539784,0.185040,23,0
0.981584,-0.181815,8,0
0.788478,0.136684,10,0
0.575562,-0.195384,37,1
0.365821,-0.105458,49,1
0.735343,-0.234897,34,1
0.975409,0.039112,44,0
0.192121,-0.162926,32,1
0.049533,0.278143,13,1
0.377267,-0.023109,21,1
0.516873,-0.124853,37,1
0.245218,0.148163,32,1
0.616561,-0.015488,45,0
0.305868,0.193876,35,0
0.981919,0.050468,28,0
0.265347,-0.046925,11,1
0.802980,0.046294,50,0
0.964637,-0.285439,25,1
0.499545,-0.017142,41,0
0.199253,0.282293,12,0
0.890380,0.086659,13,0
0.402340,-0.194935,11,1
0.544124,-0.265017,20,1
0.049040,-0.225881,47,1
0.348105,0.196045,23,0
0.555955,-0.096062,40,1
0.692986,0.038591,42,0
0.951146,-0.046512,19,0
0.583497,-0.206745,13,0
0.271399,-0.276069,10,1
0.557169,0.092020,43,0
0.070921,-0.249581,14,1
0.148097,0.156138,45,0
0.351840,-0.166597,36,1
0.022257,0.181312,34,1
0.075324,0.205345,39,1
0.007343,0.282133,29,0
0.181790,-0.240198,36,1
0.825541,-0.197108,36,1
0.351403,-0.110306,49,1
0.902452,0.221727,11,0
0.884938,-0.167622,19,0
0.863456,-0.015873,14,0
0.211868,-0.163335,9,1
0.342393,-0.101196,45,1
0.468330,0.223126,28,0
0.431593,-0.161192,33,1
0.079900,-0.189992,14,1
0.238889,-0.007587,48,1
0.620217,0.046780,30,0
0.676540,0.226999,45,0
0.364654,0.064791,31,0
0.296996,0.157254,27,0
0.586066,0.075866,47,0
0.663467,0.175236,20,0
0.710984,0.048170,42,0
0.810961,-0.118871,12,0
0.583875,0.163941,31,0
0.378874,-0.042785,6,1
0.347889,-0.034730,41,1
0.034341,-0.074488,23,1
0.416359,0.064642,13,1
0.868781,-0.191727,29,0
0.627663,0.280615,41,0
0.593065,0.139124,9,0
0.223814,0.076475,8,1
0.596078,-0.031472,24,0
0.180411,-0.292096,11,1
0.341023,0.050380,30,0
0.584489,0.018997,9,0
0.045383,0.115844,43,1
0.311413,-0.219073,14,1
0.088524,0.083370,38,1
0.163951,0.113657,40,1
0.352146,-0.124851,40,1
0.692821,0.105331,30,0
0.267426,0.187396,9,0
0.020080,-0.255192,26,1
0.399050,0.155511,25,0
0.221019,0.143308,43,0
0.778282,-0.175434,40,1
0.821967,0.060545,41,0
0.670971,-0.188542,41,1
0.612993,-0.076811,20,1
0.730625,-0.251373,39,1
0.375989,-0.129969,3,1
0.651148,0.233235,49,0
0.419727,0.178270,44,0
0.429829,0.071367,43,0
0.788731,-0.108506,28,0
0.791077,0.012132,27,0
0.400449,-0.101388,22,1
0.937151,0.004713,16,0
0.541541,0.288716,3,0
0.487173,0.145821,19,0
0.501547,-0.283022,8,1
0.779365,-0.012578,48,0
0.967542,0.033535,16,0
0.690057,-0.045049,37,0
0.341290,-0.180492,39,1
0.516802,-0.126244,18,1
0.307203,-0.063796,20,0
0.653677,0.220249,23,0
0.999219,0.031662,18,0
0.864938,0.016111,41,0
0.472745,-0.252260,10,1
0.342185,0.291046,32,0
0.452735,0.050262,22,1
0.316240,-0.034221,21,0
0.991636,0.183227,4,0
0.201909,0.021227,41,1
0.809761,-0.203135,5,1
0.414346,-0.031098,48,0
0.651681,-0.101473,9,0
0.922829,-0.172065,45,0
0.592087,-0.256012,10,1
0.616830,0.225797,21,0
0.036008,0.223342,4,0
0.128826,0.120266,39,1
0.540516,-0.102066,8,1
0.370643,-0.164075,45,1
0.609138,-0.135118,17,0
0.384246,-0.204824,37,1
0.174961,-0.280190,43,1
0.796757,-0.002842,39,0
0.845142,-0.050009,35,0
0.968032,0.011450,38,0
0.200724,-0.280241,39,1
0.311467,-0.283114,17,1
0.280795,-0.237918,43,1
0.930111,-0.254484,32,0
0.597407,0.271983,17,0
0.922432,0.187962,33,0
0.890333,-0.298221,31,0
0.245283,-0.119123,13,1
0.427825,0.233274,32,0
0.413623,-0.259956,12,1
0.486902,-0.079460,23,1
0.997700,0.131648,40,0
0.173774,-0.183982,21,1
0.772437,-0.037432,38,0
0.227624,-0.218382,24,1
0.739389,-0.271832,35,1
0.202712,0.121001,48,1
0.527084,-0.004715,7,0
0.667775,0.214806,30,0
0.431879,-0.196318,5,1
0.966163,-0.200906,5,0
0.705550,-0.269621,36,1
0.157329,-0.252351,25,1
0.372141,0.243064,42,0
0.313985,0.047390,49,1
0.295502,0.001111,20,1
0.211752,-0.281349,10,1
0.185719,0.032507,37,1
0.870160,0.121472,32,0
0.989334,0.065766,47,0
0.160029,0.213304,6,1
0.791257,-0.194985,43,0
0.227548,0.049613,35,1
0.521670,0.101641,11,0
0.197137,-0.075237,5,1
0.271110,0.137149,16,1
0.410694,-0.180302,42,1
0.705044,0.097165,15,0
0.474032,-0.264503,19,1
0.810055,-0.129575,3,0
0.096592,-0.247934,43,1
0.571849,0.115640,28,0
0.106706,-0.127604,27,1
0.117802,-0.180592,21,1
0.308904,0.016555,25,1
0.104977,-0.038286,7,1
0.775459,-0.241377,48,0
0.507392,-0.221802,6,1
0.644556,-0.184582,45,1
0.056263,-0.196588,16,0
0.224806,-0.170817,18,1
0.523292,-0.174330,11,1
0.082011,-0.210854,32,1
0.160585,-0.240558,14,1
0.021882,0.079333,43,1
0.911489,-0.196277,49,1
0.431239,-0.100052,26,1
0.045020,-0.163103,41,1
0.460492,0.000298,6,1
0.887547,0.225751,26,0
0.189949,0.143597,22,0
0.237865,-0.165407,14,1
0.982233,-0.067102,12,1
0.853910,0.295021,21,0
0.548528,0.144559,3,0
0.186013,-0.248492,39,1
0.219525,0.125409,38,0
0.861458,-0.274734,11,0
0.675535,0.250996,11,0
0.350944,0.160529,47,0
0.025968,0.237068,9,0
0.136022,0.180751,14,0
0.729229,0.021103,14,0
0.648748,0.294828,50,0
0.358782,-0.289524,14,1
0.591959,0.244603,13,0
0.755118,-0.287836,42,1
0.643827,-0.062351,31,0
0.239511,-0.173061,27,1
0.951504,-0.271991,17,0
0.023628,-0.209562,8,1
0.556276,-0.020143,32,0
0.223310,-0.067093,7,1
0.707521,-0.273968,27,0
0.561805,0.181090,42,0
0.195703,-0.107808,7,1
0.505888,0.098900,48,0
0.519739,0.201350,15,0
0.420302,-0.183351,26,1
0.042172,-0.186477,35,1
0.206777,-0.245532,48,1
0.968816,0.216514,47,0
0.188490,-0.008932,49,1
0.458763,0.279979,30,0
0.294040,0.297681,31,0
0.756848,0.025728,4,0
0.578088,-0.243570,45,1
0.715408,-0.292530,7,1
0.636977,0.058296,9,0
0.503699,0.244240,46,0
0.960623,-0.193207,16,1
0.703183,-0.294813,5,0
0.688826,0.122973,20,0
0.690480,0.191065,16,0
0.466793,0.214010,15,0
0.642686,-0.029538,30,0
0.604504,-0.026521,30,0
0.888291,0.171374,30,0
0.978851,-0.013004,42,0
0.483039,-0.268399,30,1
0.600824,-0.067840,33,1
0.290264,-0.167712,44,1
0.845433,0.206490,23,0
0.710678,0.253000,4,0
0.923985,0.236223,22,0
0.605007,-0.171133,23,1
0.708651,0.195381,10,0
0.095146,0.006354,6,1
0.606729,0.279017,27,0
0.376786,0.226440,7,0
0.508092,-0.264274,39,1
0.326572,0.184808,35,0
0.287248,0.028121,47,0
0.820719,0.042078,44,0
0.557622,-0.145005,12,1
0.253212,0.000411,48,1
0.766714,-0.139794,6,0
0.074802,-0.278516,15,1
0.293151,0.062286,50,1
0.336305,0.023173,37,1
0.177587,0.091896,13,1
0.842690,0.120278,40,0
0.673899,-0.200301,16,0
0.670304,-0.001546,40,0
0.592707,0.128325,26,0
0.378292,-0.237110,42,1
0.659012,0.140693,45,0
0.736284,0.266385,28,0
0.538481,0.049594,17,0
0.470723,-0.129126,40,1
0.223524,0.103967,19,1
0.083998,-0.065763,40,1
0.041302,0.266463,42,0
0.714245,-0.128993,48,1
0.348647,-0.262354,8,1
0.708408,-0.115101,9,0
0.507906,0.262509,27,0
0.446886,0.031267,29,1
0.628927,-0.057086,12,0
0.183260,0.159829,5,1
0.979665,-0.008098,43,0
0.330226,-0.091275,26,1
0.769185,-0.246926,43,1
0.247868,0.239601,17,0
0.467931,0.270204,4,0
0.499310,-0.246806,38,1
0.306658,-0.257716,36,1
0.348623,-0.230727,7,1
0.435288,0.289594,46,0
0.836193,0.020203,39,0
0.500050,0.167102,37,0
0.088575,-0.011695,49,1
0.216677,-0.013529,12,1
0.986023,-0.015590,19,0
0.089872,-0.167257,20,1
0.647729,-0.138165,19,1
0.211157,-0.252809,25,1
0.431930,-0.294737,42,1
0.357020,-0.054753,40,0
0.977177,0.256133,17,0
0.551272,-0.247842,12,1
0.249914,-0.280109,48,1
0.603576,0.101414,6,0
0.071397,0.144136,3,1
0.926648,0.023708,3,0
0.344243,0.165635,12,0
0.883371,-0.112758,38,0
0.809205,-0.088459,43,1
0.186789,0.161423,16,1
0.962299,-0.260146,17,0
0.991677,-0.102064,29,0
0.805291,0.010241,21,0
0.451494,0.104975,36,0
0.672544,-0.180246,47,1
0.080652,-0.138351,35,1
0.921119,0.204282,43,0
0.221758,0.205113,36,0
0.716708,0.050126,30,0
0.801532,0.244886,37,0
0.969576,-0.148712,39,0
0.823809,-0.033131,24,0
0.818043,0.212016,34,0
0.705384,-0.005086,20,0
0.576647,0.127967,7,0
0.041883,-0.153962,28,1
0.972703,-0.231732,25,0
0.448971,-0.282611,30,1
0.796788,-0.096794,9,0
0.377285,0.224737,36,0
0.456060,0.002015,5,0
0.462350,-0.027477,11,0
0.990008,-0.289380,11,0
0.211348,0.227092,37,0
0.501766,-0.267666,18,1
0.154690,-0.168366,42,1
0.494122,0.049359,3,0
0.545965,0.222953,36,0
0.136651,0.169838,5,0
0.698255,-0.081183,16,0
0.827987,-0.230485,45,1
0.816028,0.035518,19,0
0.729222,-0.294443,16,1
0.140884,-0.162285,46,1
0.621467,-0.138707,12,1
0.698357,-0.102790,39,0
0.759354,0.272598,10,0
0.709401,0.271453,17,0
0.628802,-0.011226,5,0
0.727743,0.109459,16,0
0.852323,0.234593,22,0
0.569319,-0.049659,24,1
0.145297,-0.285279,9,1
0.815957,-0.285128,31,1
0.661017,-0.077920,26,1
0.686611,0.150807,38,0
0.294207,-0.121985,7,1
0.149660,0.197133,29,0
0.780722,-0.010492,45,0
0.049420,0.217493,7,1
0.402347,-0.235921,50,1
0.508862,0.135196,16,0
0.017431,0.019048,17,1
0.597006,0.209718,15,0
0.119626,0.192039,35,1
0.241448,0.049836,24,1
0.993569,-0.234394,43,0
0.560272,0.021524,49,0
0.968272,-0.258216,3,0
0.492634,0.012451,42,0
0.803425,-0.283659,35,0
0.037990,-0.030855,43,1
0.291260,-0.160221,16,1
0.283224,-0.111247,9,1
0.069799,-0.173724,32,1
0.952102,0.019453,18,0
0.504679,-0.151191,47,1
0.592972,0.263793,45,0
0.520461,-0.155745,40,1
0.248564,-0.002725,48,1
0.924303,0.083962,31,0
0.668994,-0.036477,32,0
0.123601,0.189778,8,1
0.461789,0.139169,13,1
0.001474,0.093871,49,1
0.674743,-0.213895,14,1
0.523584,-0.004756,20,0
0.904197,-0.223279,37,0
0.947337,-0.034271,18,0
0.098177,-0.145218,12,1
0.089497,0.052495,9,1
0.899091,0.229399,33,0
0.512102,0.213288,46,0
0.469678,-0.279643,50,1
0.570789,0.138352,47,1
0.466402,-0.029562,27,1
0.614268,-0.228248,49,1
0.949069,0.085526,20,0
0.605983,-0.185483,37,1
0.320735,-0.034125,46,1
0.213384,-0.246515,17,1
0.966116,-0.069800,13,0
0.579399,0.101816,39,0
0.566668,-0.244960,27,1
0.033330,0.123351,43,0
0.918387,0.041436,31,0
0.469603,-0.120558,6,0
0.999750,-0.054499,12,0
0.167865,-0.002583,13,1
0.326205,-0.070190,26,1
0.210075,-0.019101,3,1
0.378932,-0.007645,40,1
0.976634,-0.133944,34,0
0.414778,0.042725,7,0
0.827101,-0.066830,14,0
0.755268,0.098940,9,0
0.297949,0.099792,22,0
0.579904,-0.037672,46,1
0.851708,0.136008,38,0
0.611329,-0.004330,35,0
0.264930,-0.031692,17,1
0.863170,0.232505,48,0
0.556165,-0.111987,42,0
0.980009,-0.160813,22,0
0.655626,-0.298501,33,1
0.448853,-0.053977,23,1
0.435906,-0.015975,40,0
0.880106,-0.237893,5,1
0.980594,0.254506,42,0
0.410353,-0.003115,14,1
0.163019,0.051015,19,1
0.039777,-0.096603,32,1
0.322372,-0.051549,19,1
0.341979,0.005196,47,1
0.425863,0.198012,8,0
0.145026,0.235281,15,0
0.492662,0.001487,46,1
0.943365,-0.195112,19,0
0.232494,0.013850,29,1
0.684757,0.153870,29,0
0.037982,-0.010755,38,1
0.643810,0.149467,21,0
0.937518,0.093067,17,0
0.282344,-0.029692,49,1
0.816235,-0.110143,32,0
0.082449,0.076207,7,1
0.358236,-0.124395,28,1
0.006702,-0.293124,27,1
0.355109,0.081273,7,0
0.309840,0.244177,50,0
0.692756,0.145413,42,0
0.294510,-0.131039,12,1
0.823095,0.004166,45,0
0.291457,-0.088580,11,1
0.223320,0.234356,47,0
0.494527,0.123731,48,0
0.656458,0.221447,25,0
0.888727,0.084924,42,0
0.813509,-0.038271,10,0
0.524504,0.161861,10,0
0.978291,0.054482,4,0
0.296516,0.187652,32,0
0.999463,-0.154534,31,0
0.385185,0.211238,20,0
0.262408,-0.170450,35,1
0.382798,-0.067705,44,1
0.585818,-0.176843,13,1
0.473935,-0.060989,48,0
0.050188,-0.136915,50,1
0.356007,0.107076,13,0
0.491820,-0.059052,5,0
0.663294,-0.230209,13,1
0.953050,-0.024637,16,0
0.955904,0.241714,5,0
0.514033,-0.097016,30,0
0.569091,-0.250159,32,1
0.698033,-0.162834,28,1
0.835327,-0.168517,22,1
0.745227,-0.287031,40,0
0.720512,0.187255,50,0
0.447275,0.129984,49,0
0.868950,-0.090801,42,0
0.662547,-0.288431,23,1
0.159198,-0.257560,31,1
0.598377,0.260041,19,0
0.310559,0.250839,44,1
0.203067,0.184984,49,0
0.648849,-0.257092,48,1
0.642250,0.106920,14,0
0.954717,-0.129718,14,0
0.976221,0.240343,27,0
0.408788,-0.005478,32,1
0.178519,-0.134038,3,1
0.140458,0.178355,30,0
0.974258,-0.094592,49,0
0.395887,-0.267828,18,1
0.342783,0.164915,28,0
0.621147,0.014045,15,0
0.057314,0.263121,26,0
0.646757,0.261618,45,0
0.875751,-0.086769,45,0
0.724269,0.020300,4,0
0.417453,-0.163820,22,1
0.116142,0.045038,17,1
0.241243,-0.216564,16,1
0.265425,0.206755,5,0
0.384923,-0.101139,32,0
0.133347,-0.114985,28,1
0.575654,-0.188220,48,1
0.366311,0.137176,23,0
0.496371,0.017517,41,0
0.285136,-0.218001,37,1
0.453863,0.177538,34,0
0.712650,-0.200214,37,0
0.088224,-0.087100,9,1
0.510094,-0.037287,27,1
0.618328,-0.231179,8,1
0.667676,-0.038828,41,0
0.922792,-0.009299,50,0
0.781122,-0.043388,44,0
0.738995,0.056867,23,0
0.868000,-0.242896,14,0
0.914424,-0.026336,17,0
0.839349,-0.199608,10,0
0.613995,-0.246058,40,1
0.843097,-0.132630,30,1
0.326412,0.009485,4,0
0.951977,-0.035431,7,0
0.173462,-0.294241,48,1
0.229215,-0.268700,29,1
0.158526,-0.152893,48,1
0.777014,-0.282095,27,1
0.434495,0.122440,41,0
0.738030,-0.020666,21,0
0.510065,0.231078,33,0
0.403275,0.209032,32,0
0.896377,-0.272515,31,1
0.432144,0.175357,22,0
0.618400,-0.235995,17,0
0.858598,-0.182080,39,0
0.212596,0.002086,34,1
0.402724,0.081076,38,0
0.144905,-0.223568,44,1
0.542688,0.273037,19,0
0.789568,0.130721,39,0
0.055032,-0.142368,28,1
0.060331,-0.191018,48,1
0.741192,-0.105940,17,0
0.709592,-0.218961,38,1
0.402195,-0.202443,34,1
0.360693,-0.154744,3,1
0.282033,-0.071791,24,1
0.061761,0.263600,28,1
0.513549,0.121552,16,0
0.616075,-0.205941,5,0
0.865364,0.010878,24,0
0.541861,-0.158697,5,1
0.151956,0.184332,5,0
0.308178,0.150734,44,0
0.785024,-0.145260,30,0
0.618190,-0.132954,24,0
0.771111,-0.243691,45,0
0.413486,0.163453,27,0
0.067517,-0.267948,15,1
0.892127,0.033970,15,0
0.349217,-0.105408,37,1
0.083384,0.019560,21,1
0.586888,0.098165,13,0
0.743962,0.181131,28,0
0.478004,0.276236,14,0
0.613862,0.233670,21,0
0.417258,-0.021792,41,1
0.813681,-0.295686,7,1
0.783716,-0.090364,41,0
0.719971,0.171374,33,0
0.019879,0.294244,18,0
0.516355,0.247002,10,0
0.785346,0.111488,30,0
0.244873,-0.035866,49,1
0.259201,-0.052099,30,1
0.904248,-0.121833,44,0
0.841716,0.127832,8,0
0.988134,0.105649,48,0
0.497422,-0.228430,28,1
0.124236,0.271878,30,1
0.008253,0.248073,40,0
0.706133,0.128923,18,0
0.816673,0.210763,28,0
0.428286,0.265105,21,0
0.425797,-0.285771,17,1
0.840271,0.178311,16,0
0.186048,0.214247,26,1
0.063442,-0.059999,28,1
0.965695,-0.178641,48,0
0.542396,0.199810,15,0
0.772376,0.205705,11,0
0.954743,0.099837,29,0
0.810420,-0.171010,44,1
0.467609,0.050493,45,0
0.648119,0.155108,47,0
0.632246,0.064749,35,0
0.925530,0.292969,31,0
0.141079,0.054790,3,1
0.695713,0.074464,7,0
0.862823,-0.174353,19,0
0.359082,0.135945,44,0
0.708297,-0.248022,47,1
0.249846,-0.158733,28,1
0.088033,-0.233900,31,1
0.025406,0.131385,5,1
0.529929,-0.226632,3,1
0.051668,0.082796,28,0
0.592427,-0.036253,5,0
0.375525,0.014722,15,0
0.006868,0.146875,17,1
0.226477,0.232068,22,0
0.738408,0.261246,15,0
0.378796,-0.270506,30,1
0.725555,0.245079,46,0
0.814973,0.042654,39,0
0.796944,0.226853,38,0
0.670604,-0.171465,46,0
0.746589,-0.074761,29,0
0.569796,-0.182469,37,0
0.464760,0.265615,33,0
0.061710,0.278544,23,0
0.975105,0.222637,23,0
0.840244,-0.254002,3,0
0.671925,0.073991,7,0
0.644095,-0.039836,19,0
0.576809,0.263162,23,0
0.094420,-0.085466,34,1
0.319404,0.148253,20,1
0.339618,0.179909,17,0
0.793703,0.250546,10,0
0.604959,-0.260091,21,1
0.398147,-0.260179,11,1
0.328089,0.267028,11,0
0.853877,-0.224934,32,0
0.785635,0.077200,11,0
0.813099,-0.168331,29,0
0.395410,-0.152692,3,1
0.479242,-0.052092,29,0
0.573278,0.236198,26,0
0.191814,0.182189,34,0
0.362280,-0.101995,4,1
0.491126,-0.251654,41,1
0.670375,0.265699,32,0
0.449500,0.197907,50,0
0.154604,0.100167,7,0
0.425107,0.176090,14,0
0.531369,-0.228941,46,1
0.650774,-0.282254,18,1
0.853806,0.211181,38,0
0.232497,0.081776,4,0
0.559728,0.167965,46,0
0.417375,0.026726,35,0
0.686950,0.181539,43,0
0.874269,0.134897,37,0
0.477092,-0.152781,33,1
0.844174,-0.019896,35,0
0.002021,-0.253890,48,1
0.912224,0.125100,25,0
0.788489,-0.020982,32,0
0.133838,-0.153663,11,1
0.675303,-0.201013,46,0
0.514231,-0.212160,43,1
0.970701,0.020472,16,0
0.304348,0.161295,28,0
0.609007,-0.197856,9,1
0.522859,0.249608,26,0
0.221128,0.215223,31,1
0.813671,-0.014088,49,0
0.743022,-0.295682,6,0
0.544134,0.244616,29,0
0.944049,0.086225,44,0
0.926664,-0.297628,15,0
0.817990,-0.038732,10,1
0.152381,0.247531,8,1
0.894154,0.035875,20,0
0.305811,-0.197080,10,1
0.570078,0.158005,39,0
0.974746,0.027612,39,0
0.230959,-0.059723,26,1
0.199753,-0.010929,5,1
0.851933,-0.016648,15,0
0.013059,0.025975,3,1
0.174232,-0.202680,37,1
0.327327,0.124743,7,1
0.738283,0.288486,4,0
0.480465,0.240811,25,0
0.393329,0.174569,40,0
0.918744,0.260316,19,0
0.755911,-0.239794,44,1
0.632831,-0.193175,9,1
0.340033,-0.106061,9,1
0.858884,-0.254210,16,0
0.253090,0.297497,20,0
0.945919,0.277548,34,0
0.260469,0.240497,33,1
0.820085,-0.025056,33,0
0.914211,-0.195893,32,0
0.226511,0.240506,22,0
0.229431,0.132259,8,0
0.078599,0.132743,6,1
0.341332,-0.049415,16,1
0.500258,0.197011,12,0
0.085958,-0.029356,41,1
0.146331,-0.244686,35,1
0.422156,-0.024758,46,1
0.180138,0.056864,12,0
0.773493,0.264734,30,0
0.322452,-0.014327,41,1
0.046340,0.121789,40,0
0.154523,0.207098,49,1
0.307240,-0.196253,43,1
0.145791,-0.245960,41,1
0.215551,-0.144147,20,1
0.206595,0.048893,3,1
0.418684,-0.086160,35,1
0.524079,0.130164,8,0
0.622573,0.251268,45,0
0.909384,-0.142481,8,0
0.688070,0.012480,43,0
0.198587,-0.174629,29,1
0.449190,0.293025,25,0
0.729510,0.260544,19,0
0.555130,0.137854,50,0
0.169354,-0.095336,23,1
0.787504,0.232453,31,0
0.196647,0.071886,43,1
0.344311,0.292977,29,0
0.733661,-0.275742,28,1
0.969355,-0.048593,41,0
0.890376,0.203616,46,0
0.969815,-0.148081,25,0
0.396745,-0.168512,50,0
0.435848,0.046255,43,0
0.162871,-0.105353,41,1
0.472619,0.265717,8,0
0.780432,-0.178888,15,1
0.068924,0.007699,25,1
0.319013,0.007660,33,1
0.925569,0.091351,7,0
0.182558,0.208024,33,0
0.297125,-0.038784,39,1
0.935059,-0.298696,47,1
0.344797,-0.185453,24,1
0.830913,-0.245961,46,1
0.287099,-0.182832,3,1
0.257012,0.096616,22,1
0.187091,-0.248873,10,1
0.062667,0.145894,11,0
0.415360,0.066658,12,0
0.713416,-0.207792,36,1
0.505344,0.200767,36,0
0.407331,0.202356,8,0
0.204437,-0.116376,32,1
0.683507,0.299597,16,0
0.252856,0.299043,6,0
0.032079,0.251129,9,1
0.964540,0.243159,50,0
0.942490,-0.005065,46,0
0.214459,-0.180066,13,1
0.238589,0.247285,10,0
0.580103,-0.092380,22,0
0.427417,-0.095611,31,1
0.887789,-0.090012,15,1
0.426909,0.293963,35,0
0.135830,0.246507,18,0
0.546655,0.031359,25,0
0.113251,0.185646,23,0
0.447210,0.236447,16,0
0.577279,0.256962,4,0
0.945341,-0.048906,19,0
0.293357,-0.132751,34,1
0.649425,0.000999,37,0
0.000179,0.193926,17,1
0.871445,-0.119054,31,0
0.317096,0.005174,42,0
0.240822,0.211996,32,0
0.102501,0.071137,25,1
0.785249,0.166207,43,0
0.056571,-0.049209,26,0
0.617874,0.083227,30,0
0.315532,0.086606,25,0
0.711141,-0.075365,37,1
0.965805,-0.260511,5,0
0.274866,-0.093118,39,1
0.619715,0.285872,3,0
0.370536,-0.125514,22,1
0.509433,0.111864,10,0
0.083292,0.110406,13,1
0.204362,-0.026434,26,1
0.794236,0.084140,13,0
0.344937,-0.277722,27,1
0.001009,0.127335,21,1
0.320851,0.071225,10,0
0.669682,0.044938,34,0
0.971588,-0.019143,44,0
0.854118,0.282663,33,0
0.756866,-0.240689,26,1
0.929316,0.025331,41,0
0.659429,-0.026069,49,1
0.519177,0.002887,37,0
0.539594,0.001228,30,0
0.944236,0.266751,44,0
0.002136,-0.208895,14,1
0.515663,0.157012,29,0
0.769078,-0.087280,15,1
0.038109,-0.195434,3,1
0.823180,-0.278865,27,0
0.843974,-0.262299,23,0
0.523592,0.247067,29,0
0.828781,-0.050402,45,0
0.142635,0.024223,29,1
0.943064,0.081906,33,0
0.048844,0.147659,8,1
0.037251,0.082075,30,0
0.524022,0.257113,48,0
0.735243,0.173391,39,0
0.700055,-0.293723,6,1
0.550212,-0.153322,14,0
0.783621,-0.058288,41,0
0.607717,0.290393,37,0
0.850201,-0.283513,35,0
0.115790,0.283122,23,0
0.981425,-0.234556,43,0
0.880726,-0.074944,47,0
0.895271,-0.254492,25,0
0.363608,0.091885,47,1
0.946866,0.037255,45,0
0.141502,0.067074,27,1
0.077888,0.087345,3,1
0.398717,-0.189129,28,1
0.933084,0.147557,29,0
0.967866,-0.179818,45,1
0.493527,0.198805,42,0
0.751921,-0.225599,23,0
0.538238,0.108983,22,0
0.113455,-0.057537,5,1
0.653137,-0.257621,3,1
0.146866,0.020493,41,1
0.656202,-0.053866,3,0
0.240443,-0.042419,31,1
0.263330,-0.252944,3,1
0.674928,0.296478,39,0
0.464940,0.113608,4,0
0.830238,-0.172922,21,0
0.680275,-0.298772,44,1
0.295000,0.074570,17,1
0.777117,-0.278943,11,1
0.064677,-0.261634,44,1
0.734828,0.001903,45,0
0.385391,0.268114,34,0
0.302111,-0.150493,12,1
0.522661,0.215886,41,0
0.907119,0.180209,24,0
0.256750,-0.099893,46,1
0.999386,0.071192,38,0
0.588878,-0.166228,37,0
0.252112,-0.170601,19,1
0.691104,-0.154336,3,1
0.735392,-0.008939,39,0
0.531518,0.157971,22,0
0.130585,-0.049691,29,1
0.815107,0.194163,5,0
0.810242,0.038959,44,0
0.765230,-0.268011,22,1
0.755707,0.119501,48,0
0.381326,0.284565,22,0
0.492729,0.023448,35,0
0.661461,0.279746,24,0
0.165696,0.014760,21,1
0.604226,-0.149283,22,1
0.110198,-0.221769,12,1
0.847827,0.235028,4,0
0.119827,0.138782,22,1
0.772415,-0.158447,39,0
0.221999,0.274014,45,0
0.928366,-0.113184,25,1
0.657963,0.136913,19,0
0.431144,-0.091863,44,1
0.043635,-0.046371,16,1
0.607171,-0.261640,35,1
