initial_mastery,aptitude,attempts_to_mastery
0.659705,0.740565,10.400
0.303342,0.559034,75.800
0.194305,0.632317,43.500
0.177539,0.894480,12.200
0.593123,0.803631,10.900
0.614169,0.875442,9.000
0.240327,0.703787,31.100
0.374243,0.839778,14.900
0.450911,0.543735,48.400
0.183420,0.597405,83.000
0.609286,0.565926,44.800
0.351327,0.886902,11.400
0.618084,0.625966,36.200
0.556046,0.613736,18.900
0.276973,0.809507,14.000
0.529945,0.685989,17.100
0.544423,0.677063,15.600
0.286758,0.897075,9.900
0.252241,0.547447,75.500
0.594057,0.514412,76.000
0.506760,0.586074,54.200
0.543744,0.696181,23.500
0.287833,0.552870,46.100
0.533316,0.870041,8.100
0.528584,0.773869,14.600
0.299965,0.849651,11.300
0.262276,0.949188,9.500
0.358837,0.614587,47.200
0.543455,0.802389,17.400
0.216152,0.671617,48.200
0.624557,0.579144,33.000
0.253166,0.506297,73.700
0.603780,0.557035,68.900
0.193486,0.927218,11.300
0.543664,0.613533,31.900
0.436837,0.711371,17.300
0.496875,0.731111,14.000
0.684482,0.839130,3.600
0.131535,0.682240,20.600
0.189476,0.884943,14.100
0.147451,0.816180,18.900
0.411782,0.685477,27.400
0.581684,0.793343,10.700
0.132895,0.618528,43.600
0.567644,0.859808,7.400
0.359833,0.640499,39.300
0.664857,0.621477,19.700
0.329618,0.573932,62.800
0.690759,0.659856,10.600
0.433913,0.734715,16.100
0.693996,0.709365,12.600
0.479132,0.722670,15.000
0.307801,0.845091,12.800
0.582045,0.662202,36.500
0.392176,0.826532,13.300
0.285285,0.680550,24.700
0.387001,0.838747,11.500
0.623148,0.893652,4.000
0.539384,0.523949,100.400
0.204261,0.724272,22.900
0.603159,0.587640,39.100
0.358851,0.865773,12.600
0.149721,0.573661,87.300
0.188303,0.927053,9.600
0.139698,0.860243,12.900
0.505953,0.589528,53.800
0.254539,0.558071,63.600
0.157809,0.547269,85.900
0.319402,0.614727,37.500
0.620180,0.724225,21.500
0.477237,0.561308,92.300
0.391736,0.791577,14.300
0.539917,0.599808,40.700
0.145537,0.651792,25.100
0.629663,0.594308,24.500
0.206642,0.591877,55.600
0.112829,0.625710,44.900
0.317416,0.668621,26.700
0.135068,0.732465,30.300
0.200247,0.890416,12.000
0.543399,0.680136,34.000
0.342840,0.782194,18.700
0.104139,0.794928,14.400
0.486254,0.934948,8.100
0.524267,0.735607,13.700
0.641178,0.544255,67.500
0.192762,0.885095,12.200
0.614299,0.607069,26.700
0.525225,0.624406,30.900
0.438174,0.603293,47.300
0.257062,0.661050,42.800
0.374706,0.859401,9.800
0.218962,0.522031,96.700
0.530617,0.878210,10.700
0.522154,0.528977,55.000
0.214918,0.516259,71.600
0.251570,0.535225,80.800
0.640667,0.701815,16.300
0.383011,0.785729,14.700
0.430670,0.842219,10.200
0.675175,0.539811,53.400
0.224214,0.914865,10.500
0.476278,0.848253,9.900
0.564409,0.784988,17.700
0.291664,0.792078,17.300
0.285290,0.506158,128.500
0.638092,0.732458,14.300
0.159644,0.531249,77.400
0.194413,0.586123,53.100
0.346573,0.601386,42.000
0.579035,0.840795,9.600
0.372995,0.641937,41.100
0.262340,0.899198,13.000
0.352177,0.870510,10.200
0.367276,0.763061,12.500
0.536215,0.600766,38.500
0.621250,0.705297,12.800
0.292751,0.943484,9.100
0.525124,0.660007,32.900
0.520833,0.847566,12.900
0.560169,0.750349,11.200
0.445156,0.536262,98.400
0.108819,0.914484,10.800
0.493520,0.693658,15.100
0.467379,0.807590,10.000
0.466912,0.900281,9.400
0.268779,0.585837,70.200
0.158731,0.806565,18.900
0.213612,0.626548,67.100
0.229723,0.745092,20.100
0.204166,0.687234,25.700
0.246722,0.874059,11.800
0.141215,0.787274,19.600
0.261595,0.525127,74.200
0.698731,0.801436,5.400
0.406829,0.683899,28.000
0.306654,0.518391,105.100
0.532292,0.715903,15.500
0.381676,0.879482,9.300
0.117699,0.686663,28.100
0.428434,0.592423,46.100
0.282440,0.840299,14.200
0.442710,0.602668,41.400
0.203931,0.740041,17.600
0.389530,0.762415,15.000
0.216184,0.911773,10.400
0.279289,0.698409,43.600
0.512299,0.703646,24.900
0.236592,0.936975,10.100
0.350282,0.847156,11.400
0.143883,0.718132,19.600
0.512297,0.719734,17.400
0.423366,0.782268,16.300
0.588274,0.579315,47.400
0.421045,0.729540,23.100
0.696528,0.793811,8.200
0.244679,0.557713,89.400
0.545264,0.607904,67.200
0.359396,0.589885,54.200
0.325579,0.675840,25.300
0.538918,0.765783,8.800
0.673334,0.858494,7.100
0.553346,0.897028,7.600
0.298074,0.605173,32.900
0.405935,0.597137,58.200
0.230284,0.721308,24.600
0.472143,0.824512,13.200
0.341552,0.886555,10.000
0.236880,0.559853,46.400
0.112656,0.566011,63.100
0.655195,0.832317,11.900
0.147292,0.948133,10.700
0.297586,0.715684,23.500
0.214272,0.817543,17.900
0.396476,0.671473,24.800
0.216967,0.523809,89.100
0.541727,0.790107,8.000
0.234892,0.854458,14.200
0.211274,0.734322,30.400
0.230131,0.687862,36.200
0.278538,0.644102,41.400
0.485099,0.901751,8.100
0.225777,0.872365,10.700
0.518110,0.876192,8.700
0.358103,0.763949,19.000
0.218205,0.658442,28.500
0.244027,0.888473,12.800
0.416400,0.527932,57.800
0.327177,0.562604,84.600
0.408234,0.617167,32.000
0.587548,0.845710,9.300
0.127499,0.835007,17.300
0.336166,0.554302,90.800
0.349266,0.670608,17.600
0.250550,0.526668,109.200
0.365128,0.536905,108.800
0.439980,0.502101,103.000
0.450975,0.656190,23.900
0.501900,0.723885,11.300
0.146061,0.910203,11.800
0.376005,0.752112,13.900
0.554568,0.893334,5.800
0.373027,0.726887,14.500
0.493892,0.612782,37.000
0.454269,0.651105,25.300
0.378831,0.733578,12.000
0.147357,0.861527,11.500
0.479935,0.835695,10.200
0.420708,0.727854,15.600
0.103411,0.623034,32.500
0.224114,0.556768,76.700
0.136840,0.721234,27.000
0.442141,0.732214,17.300
0.109089,0.820519,14.100
0.605453,0.809096,7.900
0.668472,0.788289,5.400
0.685347,0.683187,16.400
0.235951,0.545018,73.500
0.397085,0.852935,9.700
0.634701,0.796327,9.300
0.512401,0.787235,17.800
0.279248,0.791445,14.900
0.600371,0.934852,5.600
0.444362,0.534100,93.400
0.537991,0.692445,28.900
0.681646,0.943749,3.000
0.698506,0.558945,49.400
0.402893,0.562246,48.700
0.193968,0.530515,97.600
0.471736,0.693935,21.700
0.486312,0.515813,108.000
0.443287,0.596203,64.700
0.353229,0.540758,81.800
0.448936,0.783167,14.100
0.420424,0.827180,12.500
0.666816,0.703307,13.400
0.602560,0.602104,42.500
0.336213,0.520710,92.800
0.442520,0.939724,7.900
0.439632,0.586551,33.300
0.406431,0.571886,73.600
0.134839,0.906504,12.400
0.527557,0.754617,14.800
0.538762,0.862946,9.600
0.390511,0.673427,31.400
0.640944,0.774252,11.400
0.690353,0.623733,29.500
0.587748,0.936099,6.100
0.656718,0.663092,22.800
0.392502,0.613832,43.200
0.648545,0.560599,69.300
0.661016,0.677795,12.500
0.474140,0.523644,77.800
0.190433,0.653417,28.700
0.191385,0.590918,47.700
0.383384,0.774802,28.600
0.541348,0.757108,12.200
0.400837,0.900350,10.700
0.579910,0.680792,31.200
0.561873,0.615249,50.300
0.222165,0.701473,26.400
0.179659,0.671683,19.900
0.523501,0.900755,9.800
0.292228,0.500153,99.800
0.658838,0.646878,30.600
0.621105,0.885775,5.800
0.370743,0.605864,49.800
0.448303,0.775886,14.900
0.608262,0.742308,18.400
0.622822,0.543710,51.300
0.434185,0.666761,23.400
0.683148,0.699811,21.800
0.412581,0.798966,16.400
0.124665,0.602451,47.300
0.437617,0.737892,21.200
0.566204,0.900887,9.500
0.690961,0.636419,22.100
0.163221,0.694990,38.100
0.364322,0.746106,18.900
0.451990,0.655872,41.600
0.628878,0.689930,24.200
0.529534,0.829572,12.000
0.238748,0.786740,13.400
0.615634,0.609668,39.200
0.498546,0.658642,36.000
0.637094,0.848042,6.800
0.600624,0.568570,54.200
0.177557,0.830072,13.800
0.676282,0.875613,4.200
0.372578,0.603520,55.100
0.689532,0.911143,3.300
0.212204,0.733446,18.900
0.575991,0.885233,6.200
0.282935,0.575759,57.300
0.126883,0.784040,27.500
0.696424,0.783900,6.300
0.282121,0.722198,23.100
0.148312,0.549044,72.300
0.616298,0.791771,7.100
0.359212,0.689741,21.900
0.445871,0.872789,10.900
0.690906,0.780785,8.600
0.388425,0.927633,7.700
0.140259,0.841903,13.800
0.514712,0.526946,70.500
0.526360,0.786239,14.700
0.216525,0.880320,13.300
0.427247,0.691508,18.500
0.321533,0.652157,41.900
0.129953,0.828032,16.400
0.286961,0.507277,125.400
0.645720,0.520242,68.900
0.280148,0.928256,10.600
0.233838,0.835204,13.600
0.664548,0.608739,21.200
0.329396,0.852279,10.900
0.664335,0.747938,8.700
0.628141,0.697020,20.400
0.382279,0.593114,43.400
0.330977,0.575719,47.900
0.182631,0.607937,34.000
0.214370,0.565392,93.700
0.239466,0.589100,59.900
0.382212,0.764157,19.300
0.323268,0.595877,68.000
0.580231,0.911313,5.800
0.278006,0.681723,31.500
0.354712,0.856834,13.400
0.173624,0.518966,88.500
0.262732,0.646672,37.400
0.569812,0.639462,32.900
0.524260,0.792312,12.100
0.341332,0.590825,62.000
0.446484,0.699894,17.900
0.375000,0.538641,63.400
0.637132,0.580862,41.500
0.336814,0.733884,15.800
0.533269,0.501969,97.100
0.231117,0.709157,21.000
0.360458,0.802739,13.700
0.417599,0.829357,11.400
0.162788,0.874767,14.600
0.452451,0.915423,7.400
0.444799,0.620144,43.000
0.195252,0.760532,16.100
0.699190,0.826577,10.700
0.155496,0.685002,33.000
0.637182,0.849300,6.100
0.394909,0.795904,20.100
0.233623,0.720556,25.600
0.167679,0.558416,56.800
0.519652,0.746356,18.100
0.552670,0.910882,6.300
0.504064,0.536316,93.700
0.351923,0.577343,69.900
0.203544,0.878779,12.100
0.573723,0.748305,13.900
0.622738,0.738848,6.700
0.335123,0.798194,16.600
0.604731,0.912615,7.000
0.481360,0.592051,82.400
0.416187,0.830099,12.600
0.466363,0.834990,12.900
0.164651,0.919273,11.000
0.175239,0.849912,12.000
0.536022,0.777454,16.600
0.681968,0.754189,11.300
0.404682,0.870511,9.100
0.132400,0.914394,11.300
0.140844,0.595363,45.800
0.380419,0.607350,38.300
0.494599,0.522330,48.700
0.192926,0.551700,62.800
0.119821,0.559875,63.700
0.537682,0.856467,10.000
0.187679,0.777291,19.300
0.362908,0.931947,9.100
0.540482,0.797375,9.700
0.175177,0.546867,104.800
0.365652,0.500148,96.600
0.166873,0.913982,10.500
0.308505,0.894870,11.700
0.647460,0.501875,79.100
0.511680,0.944656,6.400
0.113856,0.576130,63.700
0.180686,0.537133,50.900
0.276292,0.811069,11.800
0.637330,0.846216,7.500
0.548252,0.666584,28.600
0.470496,0.886279,7.900
0.191557,0.627221,29.900
0.657325,0.641665,19.500
0.584877,0.765862,14.400
0.243655,0.713624,17.900
0.342596,0.886985,11.100
0.357030,0.529144,99.700
0.452504,0.524688,80.400
0.324886,0.893242,9.600
0.226016,0.712226,21.400
0.500194,0.862194,11.100
0.506533,0.669034,25.100
0.365431,0.593776,48.800
0.391991,0.743321,17.500
0.130402,0.501841,104.400
0.373659,0.812951,20.500
0.580239,0.685211,28.000
0.454889,0.503171,90.300
0.652419,0.791495,8.300
0.529908,0.836511,10.700
0.566582,0.823648,7.700
0.375049,0.822778,15.300
0.204070,0.683295,23.600
0.647311,0.909387,5.200
0.495518,0.584067,48.900
0.645685,0.615284,33.800
0.470513,0.536363,66.900
0.372689,0.535271,109.200
0.180843,0.561319,58.100
0.338623,0.699220,35.300
0.458532,0.647209,41.000
0.658459,0.816527,7.700
0.597585,0.789984,11.000
0.407885,0.786043,14.700
0.368795,0.786131,12.100
0.119964,0.592151,60.200
0.310713,0.680965,21.900
0.688791,0.776209,4.600
0.544615,0.747487,18.600
0.414849,0.614393,34.200
0.617380,0.517502,75.500
0.113833,0.501409,115.900
0.674575,0.521830,90.400
0.519801,0.731446,9.900
0.107988,0.731094,26.700
0.523319,0.745859,21.600
0.149877,0.540434,63.900
0.483758,0.582170,60.700
0.280531,0.681036,33.200
0.227255,0.560618,69.100
0.476849,0.519853,92.200
0.360424,0.589310,77.900
0.138714,0.762134,19.000
0.593406,0.525388,64.200
0.259674,0.888923,10.500
0.470926,0.548503,72.200
0.465616,0.708012,26.300
0.133697,0.703482,22.900
0.698390,0.503549,69.200
0.368596,0.740698,22.200
0.223214,0.912837,11.900
0.362049,0.867178,10.300
0.461837,0.903978,10.800
0.101824,0.541820,89.500
0.280080,0.831910,16.300
0.421798,0.761849,15.200
0.516686,0.830329,11.800
0.287984,0.612701,47.800
0.342346,0.849003,11.300
0.232737,0.612326,79.200
0.275824,0.696270,29.200
0.512414,0.745187,21.100
0.302357,0.772543,16.700
0.267772,0.880590,11.700
0.279136,0.947611,8.400
0.467586,0.725181,22.800
0.436490,0.757219,15.500
0.344141,0.737888,16.700
0.479390,0.701205,15.300
0.485677,0.637618,16.500
0.107866,0.824011,17.900
0.303436,0.632549,42.200
0.246573,0.677661,35.300
0.597473,0.701788,9.400
0.265262,0.914867,10.800
0.290378,0.723406,26.600
0.422672,0.901119,9.500
0.428440,0.855991,9.900
0.586584,0.845794,13.500
0.332757,0.688211,28.700
0.268699,0.812378,13.900
0.464946,0.843965,12.200
0.536969,0.897898,7.700
0.695559,0.845031,4.700
0.470979,0.704171,21.900
0.394440,0.828056,10.400
0.179841,0.714864,20.600
0.692154,0.642942,18.000
0.510995,0.728034,17.100
0.199010,0.798859,19.100
0.375806,0.648365,41.100
0.436181,0.671744,27.300
0.230126,0.580925,67.400
0.539489,0.752875,14.000
0.490203,0.596165,57.100
0.240248,0.907302,10.400
0.693854,0.537626,56.200
0.669201,0.585228,24.700
0.259313,0.608238,65.100
0.365087,0.518597,135.700
0.636873,0.658438,23.200
0.343778,0.941842,9.200
0.672892,0.769478,8.000
0.220245,0.510291,92.600
0.534413,0.579828,65.700
0.459704,0.804464,13.300
0.307711,0.913399,12.100
0.530676,0.692712,20.400
0.114526,0.890743,14.000
0.238522,0.932432,11.200
0.256777,0.519879,99.600
0.170482,0.525698,99.200
0.120377,0.589909,61.900
0.311769,0.625801,33.300
0.230965,0.760323,16.400
0.179720,0.757612,23.000
0.194386,0.739869,29.500
0.595760,0.695382,14.000
0.156942,0.586684,59.300
0.534913,0.865666,7.000
0.132373,0.883682,14.500
0.124379,0.787131,29.800
0.365346,0.876165,10.000
0.329112,0.593466,56.600
0.427449,0.682412,30.300
0.521586,0.527072,70.000
0.285886,0.600756,52.100
0.216644,0.936088,10.300
0.593270,0.847899,7.100
0.199184,0.704632,21.100
0.579072,0.752902,14.500
0.452288,0.882161,8.600
0.273622,0.781150,16.400
0.288555,0.709367,19.900
0.322378,0.680217,24.800
0.454648,0.535987,66.300
0.687776,0.664429,22.500
0.290964,0.824787,19.900
0.665121,0.546652,60.600
0.223088,0.592180,56.700
0.167775,0.891528,11.700
0.419268,0.580346,40.300
0.685889,0.876025,4.500
0.390918,0.651111,51.100
0.579949,0.538928,64.900
0.383528,0.584762,55.300
0.610001,0.644136,27.400
0.587644,0.542452,55.400
0.511715,0.867010,7.600
0.469246,0.906127,8.800
0.410886,0.504920,94.600
0.674055,0.836910,5.700
0.434428,0.690451,33.200
0.302283,0.868533,14.700
0.629330,0.741689,9.500
0.496021,0.807387,16.300
0.434904,0.802501,11.700
0.509302,0.641985,27.300
0.309323,0.706868,21.500
0.352512,0.916542,10.900
0.217357,0.852711,11.300
0.613012,0.501314,93.200
0.499355,0.501880,108.500
0.594557,0.788851,9.900
0.290434,0.508106,117.900
0.697262,0.793393,6.000
0.314326,0.621714,28.800
0.312228,0.531081,73.700
0.676381,0.535119,48.500
0.493039,0.849597,9.900
0.660065,0.943680,4.000
0.473885,0.726839,20.300
0.247885,0.752308,22.900
0.334442,0.876850,9.900
0.615347,0.917449,6.100
0.393677,0.848403,8.500
0.525388,0.917271,6.200
0.199917,0.577531,63.100
0.339861,0.602763,38.500
0.603674,0.918047,5.000
0.664606,0.553627,66.500
0.294580,0.901122,12.200
0.203544,0.545633,106.000
0.114053,0.825089,14.400
0.176431,0.789462,18.200
0.601401,0.805746,10.200
0.373410,0.669224,26.000
0.274973,0.785325,18.000
0.565396,0.872875,5.900
0.576068,0.913062,6.500
0.317296,0.508385,110.400
0.640821,0.639408,24.200
0.377867,0.621974,39.400
0.256739,0.563176,78.900
0.639854,0.919180,5.000
0.191771,0.857408,13.800
0.697566,0.919380,3.900
0.467951,0.533438,91.600
0.649208,0.779142,12.400
0.207301,0.589342,91.700
0.333467,0.761110,14.400
0.623951,0.661056,22.100
0.602261,0.888814,6.400
0.623111,0.785671,9.300
0.268275,0.828601,12.400
0.470571,0.941761,9.300
0.333759,0.797714,16.100
0.292465,0.581521,64.800
0.412077,0.573496,70.300
0.529032,0.717272,22.200
0.411111,0.762145,12.500
0.238299,0.791070,15.500
0.584496,0.705188,14.000
0.686673,0.903256,3.000
0.317727,0.930117,8.700
0.609552,0.533589,98.700
0.618318,0.917302,5.700
0.256313,0.910507,10.700
0.523184,0.593310,41.500
0.663050,0.565930,39.400
0.543914,0.785966,11.500
0.118013,0.646703,37.500
0.462712,0.521407,110.800
0.567071,0.729925,15.000
0.470882,0.830366,8.000
0.117244,0.797037,17.700
0.172101,0.552682,91.000
0.580973,0.698724,19.800
0.392832,0.739701,17.800
0.674786,0.766362,7.400
0.348989,0.926137,9.700
0.593025,0.733768,24.900
0.121296,0.714876,28.200
0.604609,0.540482,59.800
0.615435,0.749966,12.600
0.317245,0.504700,135.100
0.285671,0.606194,43.900
0.645945,0.557112,60.700
0.566623,0.767901,14.100
0.458769,0.513134,63.800
0.361807,0.898798,10.400
0.647252,0.669608,21.000
0.548333,0.674932,26.100
0.350102,0.945310,8.000
0.398032,0.768592,18.000
0.159059,0.824761,10.900
0.586447,0.799081,13.100
0.605021,0.835631,9.300
0.313385,0.587247,82.700
0.285792,0.808124,19.100
0.251340,0.802309,14.400
0.204075,0.603301,43.200
0.668671,0.915935,4.600
0.555420,0.737358,15.700
0.360043,0.520019,88.200
0.166102,0.639829,36.400
0.183662,0.709483,27.500
0.525873,0.821319,8.100
0.221849,0.678406,27.900
0.308724,0.785021,15.600
0.674205,0.729555,12.900
0.448719,0.632552,34.000
0.585008,0.722808,15.800
0.162329,0.664299,33.500
0.298232,0.907080,10.800
0.637364,0.936513,5.600
0.586278,0.784645,14.600
0.534070,0.516118,103.100
0.452443,0.552168,71.800
0.261364,0.617016,34.800
0.451288,0.593358,41.100
0.130456,0.866025,14.100
0.221377,0.500675,97.000
0.410959,0.638284,29.000
0.101186,0.740606,19.100
0.239336,0.930586,9.900
0.191349,0.644801,31.300
0.307308,0.762216,20.200
0.615012,0.671147,17.000
0.668451,0.820336,14.100
0.199035,0.881753,11.900
0.238645,0.586830,58.400
0.608126,0.723022,17.600
0.203606,0.680873,34.000
0.544790,0.822632,9.500
0.151287,0.836854,15.200
0.488983,0.660216,28.100
0.259420,0.796274,15.000
0.549737,0.863276,11.700
0.411624,0.805374,14.300
0.207337,0.770267,13.200
0.341337,0.843447,14.000
0.408612,0.808307,15.600
0.697586,0.810636,8.000
0.388217,0.894291,10.200
0.190744,0.782953,17.200
0.433137,0.629164,45.700
0.232128,0.630593,51.000
0.627739,0.699382,12.600
0.600441,0.531210,68.900
0.177188,0.673260,29.000
0.453025,0.663761,35.400
0.517904,0.589816,38.000
0.250999,0.742645,22.000
0.475825,0.506078,84.000
0.377613,0.915018,8.700
0.389247,0.580443,48.600
0.430774,0.755851,16.200
0.442082,0.750247,16.600
0.525879,0.752473,19.100
0.371457,0.677439,24.800
0.533581,0.755735,16.000
0.391561,0.869150,10.600
0.497690,0.604268,44.100
0.257866,0.891399,12.200
0.425021,0.866281,11.000
0.380797,0.912350,10.800
0.281318,0.728824,17.900
0.137387,0.903176,12.100
0.406115,0.864374,12.100
0.105853,0.882481,14.300
0.333898,0.778425,13.400
0.322393,0.812647,14.200
0.480252,0.551764,70.000
0.692457,0.517207,97.600
0.614801,0.884374,9.900
0.685050,0.863225,4.600
0.670562,0.567958,63.600
0.144468,0.610991,48.900
0.269168,0.601226,42.100
0.278193,0.784941,13.700
0.142612,0.787154,16.100
0.607990,0.564858,58.100
0.637198,0.690660,12.700
0.462984,0.698553,25.000
0.634595,0.803632,7.900
0.528621,0.900535,9.100
0.364332,0.829176,12.400
0.189919,0.877427,13.400
0.675098,0.565605,37.400
0.515367,0.638817,29.200
0.312510,0.735361,17.700
0.177160,0.662779,31.100
0.579382,0.873394,8.000
0.581209,0.715135,17.100
0.425806,0.835727,12.600
0.699974,0.684403,11.400
0.331852,0.561414,80.100
0.665239,0.654874,20.700
0.478157,0.839189,8.700
0.541853,0.872307,8.700
0.650246,0.506720,77.900
0.598691,0.659831,22.200
0.273201,0.712746,20.900
0.620341,0.804944,6.300
0.423825,0.585585,62.000
0.126897,0.918707,10.700
0.504291,0.586893,53.200
0.399819,0.664701,46.000
0.421974,0.777853,19.800
0.346915,0.772178,15.900
0.138451,0.758960,19.000
0.208128,0.564119,65.200
0.553873,0.928949,6.200
0.240537,0.937044,9.800
0.476636,0.601079,46.300
0.425116,0.765491,13.100
0.232839,0.642439,51.000
0.268343,0.810665,12.500
0.330141,0.568936,52.400
0.628112,0.904525,4.600
0.664784,0.658353,17.300
0.332053,0.863488,12.600
0.127691,0.508735,127.900
0.460539,0.903537,12.100
0.350545,0.920068,11.000
0.395389,0.844053,11.700
0.365170,0.791568,16.900
0.492744,0.502088,97.600
0.282664,0.629704,42.000
0.635579,0.737619,17.300
0.352750,0.598020,22.600
0.304997,0.523017,76.100
0.653767,0.794291,12.700
0.314886,0.545658,95.100
0.149844,0.757060,24.200
0.193202,0.920829,10.900
0.528577,0.672961,23.800
0.437395,0.599301,50.000
0.420770,0.536683,59.200
0.149195,0.777185,16.400
0.198446,0.919736,13.100
0.337729,0.786373,14.400
0.368803,0.594784,50.600
0.325949,0.847839,12.300
0.401647,0.710545,25.200
0.540129,0.795230,16.900
0.481423,0.921185,7.600
0.466771,0.802257,17.200
0.434667,0.806627,14.400
0.220557,0.872213,13.400
0.462782,0.761728,15.200
0.195074,0.918607,10.000
0.527749,0.716849,22.100
0.371373,0.683563,25.500
0.448876,0.894374,8.300
0.617677,0.788461,8.500
0.323858,0.505025,101.300
0.159857,0.642942,38.000
0.634838,0.671230,16.200
0.318990,0.832322,11.800
0.343914,0.512772,81.600
0.277614,0.849463,12.400
0.352102,0.922855,8.500
